,cand_nm,contbr_zip,contbr_occupation,contb_receipt_amt,occ_cat,converted_date,zip,income
8171,"Warren, Elizabeth ",20008,ATTORNEY,103.0,law,201906,20008.0,111074.0
8172,"Warren, Elizabeth ",20002,EDITOR,25.0,artist/comm,201904,20002.0,74303.0
8173,"Warren, Elizabeth ",20002,EDITOR,25.0,artist/comm,201904,20002.0,74303.0
8174,"Warren, Elizabeth ",20002,EDITOR,50.0,artist/comm,201904,20002.0,74303.0
8175,"Warren, Elizabeth ",20002,EDITOR,10.0,artist/comm,201904,20002.0,74303.0
8176,"Warren, Elizabeth ",20002,EDITOR,10.0,artist/comm,201905,20002.0,74303.0
8177,"Warren, Elizabeth ",20002,EDITOR,25.0,artist/comm,201905,20002.0,74303.0
8178,"Warren, Elizabeth ",20002,EDITOR,70.02,artist/comm,201905,20002.0,74303.0
8179,"Warren, Elizabeth ",20002,EDITOR,10.0,artist/comm,201905,20002.0,74303.0
8180,"Warren, Elizabeth ",20002,EDITOR,10.0,artist/comm,201906,20002.0,74303.0
8181,"Warren, Elizabeth ",20002,EDITOR,47.82,artist/comm,201906,20002.0,74303.0
8182,"Warren, Elizabeth ",20002,EDITOR,25.0,artist/comm,201906,20002.0,74303.0
8183,"Warren, Elizabeth ",20002,EDITOR,50.0,artist/comm,201906,20002.0,74303.0
8184,"Warren, Elizabeth ",20015,WRITER,50.0,artist/comm,201904,20015.0,161352.0
8185,"Warren, Elizabeth ",20015,WRITER,50.0,artist/comm,201904,20015.0,161352.0
8186,"Warren, Elizabeth ",20015,WRITER,50.0,artist/comm,201905,20015.0,161352.0
8187,"Warren, Elizabeth ",20015,WRITER,50.0,artist/comm,201906,20015.0,161352.0
8188,"Warren, Elizabeth ",20015,WRITER,50.0,artist/comm,201906,20015.0,161352.0
8189,"Warren, Elizabeth ",20003,ATTORNEY,100.0,law,201904,20003.0,112083.0
8190,"Warren, Elizabeth ",20003,ATTORNEY,100.0,law,201905,20003.0,112083.0
8191,"Warren, Elizabeth ",20003,ATTORNEY,100.0,law,201905,20003.0,112083.0
8192,"Warren, Elizabeth ",20003,ATTORNEY,35.0,law,201906,20003.0,112083.0
8193,"Warren, Elizabeth ",20009,LAWYER,50.0,law,201904,20009.0,94213.0
8194,"Warren, Elizabeth ",20009,LAWYER,50.0,law,201905,20009.0,94213.0
8195,"Warren, Elizabeth ",20009,LAWYER,50.0,law,201906,20009.0,94213.0
8196,"Warren, Elizabeth ",20002,EDITOR,100.0,artist/comm,201906,20002.0,74303.0
8197,"Warren, Elizabeth ",20001,CONDUIT TOTAL LISTED IN AGG. FIELD,2800.0,other,201905,20001.0,85976.0
8198,"Warren, Elizabeth ",20009,ATTORNEY,150.0,law,201904,20009.0,94213.0
8199,"Warren, Elizabeth ",20009,ATTORNEY,150.0,law,201904,20009.0,94213.0
8200,"Warren, Elizabeth ",20001,SENIOR MEMBER,25.0,leadership,201904,20001.0,85976.0
8201,"Warren, Elizabeth ",20001,SENIOR MEMBER,250.0,leadership,201906,20001.0,85976.0
8202,"Warren, Elizabeth ",20016,DATA ANALYST,100.0,business/gov,201904,20016.0,124080.0
8203,"Warren, Elizabeth ",20016,DATA ANALYST,25.0,business/gov,201905,20016.0,124080.0
8204,"Warren, Elizabeth ",20016,DATA ANALYST,100.0,business/gov,201906,20016.0,124080.0
8205,"Warren, Elizabeth ",20016,DATA ANALYST,25.0,business/gov,201906,20016.0,124080.0
8206,"Warren, Elizabeth ",20011,ATTORNEY,50.0,law,201905,20011.0,62281.0
8207,"Warren, Elizabeth ",20011,ATTORNEY,100.0,law,201906,20011.0,62281.0
8208,"Warren, Elizabeth ",20003,PROFESSOR,250.0,education,201904,20003.0,112083.0
8209,"Warren, Elizabeth ",20008,POLICY RESEARCHER,250.0,science,201904,20008.0,111074.0
8210,"Warren, Elizabeth ",20016,IT DIRECTOR,50.0,it,201904,20016.0,124080.0
8211,"Warren, Elizabeth ",20016,IT DIRECTOR,50.0,it,201905,20016.0,124080.0
8212,"Warren, Elizabeth ",20016,IT DIRECTOR,33.88,it,201905,20016.0,124080.0
8213,"Warren, Elizabeth ",20016,IT DIRECTOR,50.0,it,201906,20016.0,124080.0
8214,"Warren, Elizabeth ",20009,LAWYER,50.0,law,201904,20009.0,94213.0
8215,"Warren, Elizabeth ",20009,LAWYER,100.0,law,201906,20009.0,94213.0
8216,"Warren, Elizabeth ",20002,DIRECTOR OF ENGINEERING,100.0,leadership,201905,20002.0,74303.0
8217,"Warren, Elizabeth ",20002,DIRECTOR OF ENGINEERING,100.0,leadership,201906,20002.0,74303.0
8218,"Warren, Elizabeth ",20002,DIRECTOR OF ENGINEERING,15.0,leadership,201906,20002.0,74303.0
8219,"Warren, Elizabeth ",20016,ATTORNEY,100.0,law,201904,20016.0,124080.0
8220,"Warren, Elizabeth ",20016,ATTORNEY,200.0,law,201906,20016.0,124080.0
8221,"Warren, Elizabeth ",20016,PROFESSOR,250.0,education,201906,20016.0,124080.0
8222,"Warren, Elizabeth ",20001,ATTORNEY,100.0,law,201904,20001.0,85976.0
8223,"Warren, Elizabeth ",20009,COMMUNICATIONS SPECIALIST,30.0,artist/comm,201904,20009.0,94213.0
8224,"Warren, Elizabeth ",20009,COMMUNICATIONS SPECIALIST,30.0,artist/comm,201905,20009.0,94213.0
8225,"Warren, Elizabeth ",20009,COMMUNICATIONS SPECIALIST,30.0,artist/comm,201906,20009.0,94213.0
8226,"Warren, Elizabeth ",20003,CONSULTANT,250.0,business/gov,201906,20003.0,112083.0
8227,"Warren, Elizabeth ",20024,CONSULTANT,500.0,business/gov,201906,20024.0,72389.0
8228,"Warren, Elizabeth ",20007,ASSOCIATE DIRECTOR,257.5,leadership,201905,20007.0,119267.0
8229,"Warren, Elizabeth ",20001,ATTORNEY,50.0,law,201904,20001.0,85976.0
8230,"Warren, Elizabeth ",20001,ATTORNEY,50.0,law,201904,20001.0,85976.0
8231,"Warren, Elizabeth ",20001,ATTORNEY,122.88,law,201905,20001.0,85976.0
8232,"Warren, Elizabeth ",20001,ATTORNEY,250.0,law,201906,20001.0,85976.0
8233,"Warren, Elizabeth ",20001,DIRECTOR,250.0,leadership,201906,20001.0,85976.0
8234,"Warren, Elizabeth ",20007,NOT EMPLOYED,250.0,not employed or unknown,201904,20007.0,119267.0
8235,"Warren, Elizabeth ",20001,RABBI,50.0,other,201904,20001.0,85976.0
8236,"Warren, Elizabeth ",20001,RABBI,50.0,other,201905,20001.0,85976.0
8237,"Warren, Elizabeth ",20001,RABBI,50.0,other,201906,20001.0,85976.0
8238,"Warren, Elizabeth ",20001,ATTORNEY,2800.0,law,201905,20001.0,85976.0
8239,"Warren, Elizabeth ",20001,ANALYST,100.0,business/gov,201904,20001.0,85976.0
8240,"Warren, Elizabeth ",20001,ANALYST,100.0,business/gov,201904,20001.0,85976.0
8241,"Warren, Elizabeth ",20001,ANALYST,38.82,business/gov,201905,20001.0,85976.0
8242,"Warren, Elizabeth ",20001,ANALYST,100.0,business/gov,201906,20001.0,85976.0
8243,"Warren, Elizabeth ",20008,NOT EMPLOYED,38.88,not employed or unknown,201906,20008.0,111074.0
8244,"Warren, Elizabeth ",20008,NOT EMPLOYED,77.88,not employed or unknown,201906,20008.0,111074.0
8245,"Warren, Elizabeth ",20008,NOT EMPLOYED,500.0,not employed or unknown,201906,20008.0,111074.0
8246,"Warren, Elizabeth ",20008,NOT EMPLOYED,500.0,not employed or unknown,201906,20008.0,111074.0
8247,"Warren, Elizabeth ",20010,ATTORNEY,200.0,law,201904,20010.0,66404.0
8248,"Warren, Elizabeth ",20010,ATTORNEY,50.0,law,201905,20010.0,66404.0
8249,"Warren, Elizabeth ",20010,ATTORNEY,50.0,law,201906,20010.0,66404.0
8250,"Warren, Elizabeth ",20009,CONSULTANT,25.0,business/gov,201904,20009.0,94213.0
8251,"Warren, Elizabeth ",20009,CONSULTANT,25.0,business/gov,201904,20009.0,94213.0
8252,"Warren, Elizabeth ",20009,CONSULTANT,33.28,business/gov,201905,20009.0,94213.0
8253,"Warren, Elizabeth ",20009,CONSULTANT,35.0,business/gov,201906,20009.0,94213.0
8254,"Warren, Elizabeth ",20009,CONSULTANT,35.0,business/gov,201906,20009.0,94213.0
8255,"Warren, Elizabeth ",20009,CONSULTANT,25.0,business/gov,201906,20009.0,94213.0
8256,"Warren, Elizabeth ",20009,LAWYER,250.0,law,201906,20009.0,94213.0
8257,"Warren, Elizabeth ",20009,ATTORNEY,250.0,law,201904,20009.0,94213.0
8258,"Warren, Elizabeth ",20020,NOT EMPLOYED,27.0,not employed or unknown,201905,20020.0,34797.0
8259,"Warren, Elizabeth ",20020,NOT EMPLOYED,27.0,not employed or unknown,201906,20020.0,34797.0
8260,"Warren, Elizabeth ",20020,NOT EMPLOYED,27.0,not employed or unknown,201906,20020.0,34797.0
8261,"Warren, Elizabeth ",20020,NOT EMPLOYED,27.0,not employed or unknown,201906,20020.0,34797.0
8262,"Warren, Elizabeth ",20020,NOT EMPLOYED,27.0,not employed or unknown,201906,20020.0,34797.0
8263,"Warren, Elizabeth ",20009,ATTORNEY,100.0,law,201904,20009.0,94213.0
8264,"Warren, Elizabeth ",20009,ATTORNEY,100.0,law,201906,20009.0,94213.0
8265,"Warren, Elizabeth ",20009,ATTORNEY,33.88,law,201906,20009.0,94213.0
8266,"Warren, Elizabeth ",20016,NOT EMPLOYED,700.0,not employed or unknown,201906,20016.0,124080.0
8267,"Warren, Elizabeth ",20016,NOT EMPLOYED,700.0,not employed or unknown,201906,20016.0,124080.0
8268,"Warren, Elizabeth ",20015,NOT EMPLOYED,100.0,not employed or unknown,201905,20015.0,161352.0
8269,"Warren, Elizabeth ",20015,NOT EMPLOYED,100.0,not employed or unknown,201906,20015.0,161352.0
8270,"Warren, Elizabeth ",20002,ATTORNEY,100.0,law,201904,20002.0,74303.0
8271,"Warren, Elizabeth ",20002,ATTORNEY,50.0,law,201904,20002.0,74303.0
8272,"Warren, Elizabeth ",20002,ATTORNEY,50.0,law,201905,20002.0,74303.0
8273,"Warren, Elizabeth ",20002,ATTORNEY,50.0,law,201906,20002.0,74303.0
8274,"Warren, Elizabeth ",20002,ATTORNEY,75.0,law,201906,20002.0,74303.0
8275,"Warren, Elizabeth ",20016,PROFESSOR,250.0,education,201906,20016.0,124080.0
8276,"Warren, Elizabeth ",20007,NOT EMPLOYED,1400.0,not employed or unknown,201906,20007.0,119267.0
8277,"Warren, Elizabeth ",20016,NOT EMPLOYED,100.0,not employed or unknown,201904,20016.0,124080.0
8278,"Warren, Elizabeth ",20016,NOT EMPLOYED,100.0,not employed or unknown,201905,20016.0,124080.0
8279,"Warren, Elizabeth ",20016,NOT EMPLOYED,100.0,not employed or unknown,201906,20016.0,124080.0
8280,"Warren, Elizabeth ",20002,NOT EMPLOYED,100.0,not employed or unknown,201904,20002.0,74303.0
8281,"Warren, Elizabeth ",20002,NOT EMPLOYED,50.0,not employed or unknown,201904,20002.0,74303.0
8282,"Warren, Elizabeth ",20002,NOT EMPLOYED,100.0,not employed or unknown,201904,20002.0,74303.0
8283,"Warren, Elizabeth ",20002,NOT EMPLOYED,50.0,not employed or unknown,201904,20002.0,74303.0
8284,"Warren, Elizabeth ",20002,NOT EMPLOYED,50.0,not employed or unknown,201904,20002.0,74303.0
8285,"Warren, Elizabeth ",20002,NOT EMPLOYED,100.0,not employed or unknown,201904,20002.0,74303.0
8286,"Warren, Elizabeth ",20002,NOT EMPLOYED,50.0,not employed or unknown,201905,20002.0,74303.0
8287,"Warren, Elizabeth ",20002,NOT EMPLOYED,100.0,not employed or unknown,201905,20002.0,74303.0
8288,"Warren, Elizabeth ",20002,NOT EMPLOYED,50.0,not employed or unknown,201905,20002.0,74303.0
8289,"Warren, Elizabeth ",20002,NOT EMPLOYED,50.0,not employed or unknown,201905,20002.0,74303.0
8290,"Warren, Elizabeth ",20002,NOT EMPLOYED,100.0,not employed or unknown,201905,20002.0,74303.0
8291,"Warren, Elizabeth ",20002,NOT EMPLOYED,100.0,not employed or unknown,201906,20002.0,74303.0
8292,"Warren, Elizabeth ",20002,NOT EMPLOYED,100.0,not employed or unknown,201906,20002.0,74303.0
8293,"Warren, Elizabeth ",20002,NOT EMPLOYED,100.0,not employed or unknown,201906,20002.0,74303.0
8294,"Warren, Elizabeth ",20002,NOT EMPLOYED,50.0,not employed or unknown,201906,20002.0,74303.0
8295,"Warren, Elizabeth ",20002,NOT EMPLOYED,50.0,not employed or unknown,201906,20002.0,74303.0
8296,"Warren, Elizabeth ",20002,NOT EMPLOYED,50.0,not employed or unknown,201906,20002.0,74303.0
8297,"Warren, Elizabeth ",20002,NOT EMPLOYED,100.0,not employed or unknown,201906,20002.0,74303.0
8298,"Warren, Elizabeth ",20009,PHYSICIAN,250.0,healthcare,201905,20009.0,94213.0
8299,"Warren, Elizabeth ",20011,CONSULTING,250.0,business/gov,201906,20011.0,62281.0
8300,"Warren, Elizabeth ",20010,SENIOR PROJECT MANAGER,168.27,leadership,201904,20010.0,66404.0
8301,"Warren, Elizabeth ",20010,SENIOR PROJECT MANAGER,100.0,leadership,201904,20010.0,66404.0
8302,"Warren, Elizabeth ",20010,SENIOR PROJECT MANAGER,10.0,leadership,201906,20010.0,66404.0
8303,"Warren, Elizabeth ",20011,ECONOMIST,500.0,science,201906,20011.0,62281.0
8304,"Warren, Elizabeth ",20001,ATTORNEY,500.0,law,201906,20001.0,85976.0
8305,"Warren, Elizabeth ",20009,ATTORNEY,100.0,law,201904,20009.0,94213.0
8306,"Warren, Elizabeth ",20016,NOT EMPLOYED,50.0,not employed or unknown,201906,20016.0,124080.0
8307,"Warren, Elizabeth ",20016,NOT EMPLOYED,500.0,not employed or unknown,201906,20016.0,124080.0
8308,"Warren, Elizabeth ",20009,ATTORNEY,25.0,law,201905,20009.0,94213.0
8309,"Warren, Elizabeth ",20009,ATTORNEY,25.0,law,201905,20009.0,94213.0
8310,"Warren, Elizabeth ",20009,ATTORNEY,33.22,law,201906,20009.0,94213.0
8311,"Warren, Elizabeth ",20009,ATTORNEY,10.0,law,201906,20009.0,94213.0
8312,"Warren, Elizabeth ",20009,ATTORNEY,3.0,law,201906,20009.0,94213.0
8313,"Warren, Elizabeth ",20009,ATTORNEY,25.0,law,201906,20009.0,94213.0
8314,"Warren, Elizabeth ",20009,ATTORNEY,25.0,law,201906,20009.0,94213.0
8315,"Warren, Elizabeth ",20007,CONSULTANT,100.0,business/gov,201904,20007.0,119267.0
8316,"Warren, Elizabeth ",20007,CONSULTANT,1000.0,business/gov,201906,20007.0,119267.0
8317,"Warren, Elizabeth ",20016,ATTORNEY,10.0,law,201904,20016.0,124080.0
8318,"Warren, Elizabeth ",20016,ATTORNEY,10.0,law,201905,20016.0,124080.0
8319,"Warren, Elizabeth ",20016,ATTORNEY,168.27,law,201906,20016.0,124080.0
8320,"Warren, Elizabeth ",20016,ATTORNEY,10.0,law,201906,20016.0,124080.0
8321,"Warren, Elizabeth ",20016,ATTORNEY,250.0,law,201906,20016.0,124080.0
8322,"Warren, Elizabeth ",20005,ATTORNEY,5.0,law,201904,20005.0,87676.0
8323,"Warren, Elizabeth ",20005,ATTORNEY,5.0,law,201905,20005.0,87676.0
8324,"Warren, Elizabeth ",20005,ATTORNEY,5.0,law,201906,20005.0,87676.0
8325,"Warren, Elizabeth ",20001,CEO,250.0,leadership,201904,20001.0,85976.0
8326,"Warren, Elizabeth ",20024,NOT EMPLOYED,100.0,not employed or unknown,201904,20024.0,72389.0
8327,"Warren, Elizabeth ",20024,NOT EMPLOYED,100.0,not employed or unknown,201904,20024.0,72389.0
8328,"Warren, Elizabeth ",20024,NOT EMPLOYED,100.0,not employed or unknown,201905,20024.0,72389.0
8329,"Warren, Elizabeth ",20010,CONSULTANT,50.0,business/gov,201904,20010.0,66404.0
8330,"Warren, Elizabeth ",20010,CONSULTANT,100.0,business/gov,201905,20010.0,66404.0
8331,"Warren, Elizabeth ",20010,CONSULTANT,50.0,business/gov,201906,20010.0,66404.0
8332,"Warren, Elizabeth ",20009,COMMUNICATIONS DIRECTOR,3.0,artist/comm,201905,20009.0,94213.0
8333,"Warren, Elizabeth ",20009,COMMUNICATIONS DIRECTOR,132.88,artist/comm,201905,20009.0,94213.0
8334,"Warren, Elizabeth ",20009,COMMUNICATIONS DIRECTOR,250.0,artist/comm,201905,20009.0,94213.0
8335,"Warren, Elizabeth ",20009,COMMUNICATIONS DIRECTOR,100.0,artist/comm,201906,20009.0,94213.0
8336,"Warren, Elizabeth ",20009,COMMUNICATIONS DIRECTOR,63.27,artist/comm,201906,20009.0,94213.0
8337,"Warren, Elizabeth ",20024,LEGAL,50.0,other,201904,20024.0,72389.0
8338,"Warren, Elizabeth ",20024,LEGAL,50.0,other,201905,20024.0,72389.0
8339,"Warren, Elizabeth ",20024,LEGAL,50.0,other,201906,20024.0,72389.0
8340,"Warren, Elizabeth ",20024,LEGAL,50.0,other,201906,20024.0,72389.0
8341,"Warren, Elizabeth ",20008,HOMEMAKER,500.0,not employed or unknown,201904,20008.0,111074.0
8342,"Warren, Elizabeth ",20008,HOMEMAKER,120.88,not employed or unknown,201906,20008.0,111074.0
8343,"Warren, Elizabeth ",20008,HOMEMAKER,25.0,not employed or unknown,201906,20008.0,111074.0
8344,"Warren, Elizabeth ",20008,HOMEMAKER,100.0,not employed or unknown,201906,20008.0,111074.0
8345,"Warren, Elizabeth ",20008,HOMEMAKER,500.0,not employed or unknown,201906,20008.0,111074.0
8346,"Warren, Elizabeth ",20008,HOMEMAKER,500.0,not employed or unknown,201906,20008.0,111074.0
8347,"Warren, Elizabeth ",20016,NOT EMPLOYED,100.0,not employed or unknown,201904,20016.0,124080.0
8348,"Warren, Elizabeth ",20016,NOT EMPLOYED,100.0,not employed or unknown,201905,20016.0,124080.0
8349,"Warren, Elizabeth ",20016,NOT EMPLOYED,100.0,not employed or unknown,201906,20016.0,124080.0
8350,"Warren, Elizabeth ",20015,ATTORNEY/NONPROFIT EXECUTIVE,250.0,leadership,201906,20015.0,161352.0
8351,"Warren, Elizabeth ",20016,NOT EMPLOYED,500.0,not employed or unknown,201904,20016.0,124080.0
8352,"Warren, Elizabeth ",20009,ATTORNEY,500.0,law,201905,20009.0,94213.0
8353,"Warren, Elizabeth ",20002,EPIDEMIOLOGIST,250.0,other,201904,20002.0,74303.0
8354,"Warren, Elizabeth ",20016,NOT EMPLOYED,100.0,not employed or unknown,201906,20016.0,124080.0
8355,"Warren, Elizabeth ",20001,LITIGATION ANALYST,25.0,business/gov,201906,20001.0,85976.0
8356,"Warren, Elizabeth ",20001,LITIGATION ANALYST,10.0,business/gov,201906,20001.0,85976.0
8357,"Warren, Elizabeth ",20007,NOT EMPLOYED,500.0,not employed or unknown,201906,20007.0,119267.0
8358,"Warren, Elizabeth ",20016,ATTORNEY,1000.0,law,201905,20016.0,124080.0
8359,"Warren, Elizabeth ",20001,DEVELOPMENT,500.0,other,201905,20001.0,85976.0
8360,"Warren, Elizabeth ",20016,NOT EMPLOYED,250.0,not employed or unknown,201906,20016.0,124080.0
8361,"Warren, Elizabeth ",20005,ATTORNEY,1000.0,law,201906,20005.0,87676.0
8362,"Warren, Elizabeth ",20002,MANAGEMENT,33.88,leadership,201904,20002.0,74303.0
8363,"Warren, Elizabeth ",20002,MANAGEMENT,75.0,leadership,201906,20002.0,74303.0
8364,"Warren, Elizabeth ",20009,LAWYER,250.0,law,201904,20009.0,94213.0
8365,"Warren, Elizabeth ",20010,PRODUCT LEAD,250.0,other,201906,20010.0,66404.0
8366,"Warren, Elizabeth ",20009,PHYSICIAN,33.88,healthcare,201906,20009.0,94213.0
8367,"Warren, Elizabeth ",20009,PHYSICIAN,50.0,healthcare,201906,20009.0,94213.0
8368,"Warren, Elizabeth ",20009,PHYSICIAN,67.88,healthcare,201906,20009.0,94213.0
8369,"Warren, Elizabeth ",20009,PHYSICIAN,50.0,healthcare,201906,20009.0,94213.0
8370,"Warren, Elizabeth ",20008,COMPLIANCE ADMINISTRATOR,25.0,other,201904,20008.0,111074.0
8371,"Warren, Elizabeth ",20008,COMPLIANCE ADMINISTRATOR,25.0,other,201905,20008.0,111074.0
8372,"Warren, Elizabeth ",20008,COMPLIANCE ADMINISTRATOR,25.0,other,201906,20008.0,111074.0
8373,"Warren, Elizabeth ",20008,COMPLIANCE ADMINISTRATOR,10.0,other,201906,20008.0,111074.0
8374,"Warren, Elizabeth ",20015,NOT EMPLOYED,500.0,not employed or unknown,201906,20015.0,161352.0
8375,"Warren, Elizabeth ",20008,NOT EMPLOYED,25.0,not employed or unknown,201904,20008.0,111074.0
8376,"Warren, Elizabeth ",20008,NOT EMPLOYED,25.0,not employed or unknown,201904,20008.0,111074.0
8377,"Warren, Elizabeth ",20008,NOT EMPLOYED,25.0,not employed or unknown,201904,20008.0,111074.0
8378,"Warren, Elizabeth ",20008,NOT EMPLOYED,25.0,not employed or unknown,201905,20008.0,111074.0
8379,"Warren, Elizabeth ",20008,NOT EMPLOYED,25.0,not employed or unknown,201905,20008.0,111074.0
8380,"Warren, Elizabeth ",20008,NOT EMPLOYED,25.0,not employed or unknown,201906,20008.0,111074.0
8381,"Warren, Elizabeth ",20008,NOT EMPLOYED,25.0,not employed or unknown,201906,20008.0,111074.0
8382,"Warren, Elizabeth ",20008,NOT EMPLOYED,25.0,not employed or unknown,201906,20008.0,111074.0
8383,"Warren, Elizabeth ",20016,NOT EMPLOYED,50.0,not employed or unknown,201905,20016.0,124080.0
8384,"Warren, Elizabeth ",20016,NOT EMPLOYED,51.5,not employed or unknown,201906,20016.0,124080.0
8385,"Warren, Elizabeth ",20016,NOT EMPLOYED,250.0,not employed or unknown,201906,20016.0,124080.0
8386,"Warren, Elizabeth ",20009,LAWYER,62.88,law,201906,20009.0,94213.0
8387,"Warren, Elizabeth ",20009,LAWYER,100.0,law,201906,20009.0,94213.0
8388,"Warren, Elizabeth ",20010,PROGRAM LEAD,25.0,business/gov,201904,20010.0,66404.0
8389,"Warren, Elizabeth ",20010,PROGRAM LEAD,33.88,business/gov,201904,20010.0,66404.0
8390,"Warren, Elizabeth ",20010,PROGRAM LEAD,25.0,business/gov,201905,20010.0,66404.0
8391,"Warren, Elizabeth ",20010,PROGRAM LEAD,25.0,business/gov,201906,20010.0,66404.0
8392,"Warren, Elizabeth ",20010,PROGRAM LEAD,45.02,business/gov,201906,20010.0,66404.0
8393,"Warren, Elizabeth ",20010,PROGRAM LEAD,100.0,business/gov,201906,20010.0,66404.0
8394,"Warren, Elizabeth ",20010,PROGRAM LEAD,10.0,business/gov,201906,20010.0,66404.0
8395,"Warren, Elizabeth ",20002,NOT EMPLOYED,200.0,not employed or unknown,201905,20002.0,74303.0
8396,"Warren, Elizabeth ",20009,ANALYST,1800.0,business/gov,201906,20009.0,94213.0
8397,"Warren, Elizabeth ",20008,SOFTWARE DEVELOPER,250.0,it,201906,20008.0,111074.0
8398,"Warren, Elizabeth ",20015,PR,500.0,other,201905,20015.0,161352.0
8399,"Warren, Elizabeth ",20015,PR,250.0,other,201906,20015.0,161352.0
8400,"Warren, Elizabeth ",20009,DIGITAL MARKETING &ADVERTISING,10.0,other,201905,20009.0,94213.0
8401,"Warren, Elizabeth ",20009,DIGITAL MARKETING &ADVERTISING,100.0,other,201905,20009.0,94213.0
8402,"Warren, Elizabeth ",20009,DIGITAL MARKETING &ADVERTISING,100.0,other,201905,20009.0,94213.0
8403,"Warren, Elizabeth ",20009,DIGITAL MARKETING &ADVERTISING,10.0,other,201906,20009.0,94213.0
8404,"Warren, Elizabeth ",20001,SOFTWARE ENGINEER,500.0,it,201905,20001.0,85976.0
8405,"Warren, Elizabeth ",20009,MANAGER,100.0,business/gov,201904,20009.0,94213.0
8406,"Warren, Elizabeth ",20009,MANAGER,100.0,business/gov,201905,20009.0,94213.0
8407,"Warren, Elizabeth ",20009,MANAGER,33.88,business/gov,201905,20009.0,94213.0
8408,"Warren, Elizabeth ",20009,MANAGER,33.88,business/gov,201905,20009.0,94213.0
8409,"Warren, Elizabeth ",20002,NOT EMPLOYED,2800.0,not employed or unknown,201906,20002.0,74303.0
8410,"Warren, Elizabeth ",20002,NOT EMPLOYED,2800.0,not employed or unknown,201906,20002.0,74303.0
8411,"Warren, Elizabeth ",20016,ATTORNEY,30.0,law,201904,20016.0,124080.0
8412,"Warren, Elizabeth ",20016,ATTORNEY,30.0,law,201904,20016.0,124080.0
8413,"Warren, Elizabeth ",20016,ATTORNEY,25.0,law,201905,20016.0,124080.0
8414,"Warren, Elizabeth ",20016,ATTORNEY,15.0,law,201906,20016.0,124080.0
8415,"Warren, Elizabeth ",20016,ATTORNEY,30.0,law,201906,20016.0,124080.0
8416,"Warren, Elizabeth ",20015,WRITER,250.0,artist/comm,201906,20015.0,161352.0
8417,"Warren, Elizabeth ",20009,MANAGER,100.0,business/gov,201906,20009.0,94213.0
8418,"Warren, Elizabeth ",20009,MANAGER,250.0,business/gov,201906,20009.0,94213.0
8419,"Warren, Elizabeth ",20009,MANAGER,250.0,business/gov,201906,20009.0,94213.0
8420,"Warren, Elizabeth ",20010,NOT EMPLOYED,100.0,not employed or unknown,201905,20010.0,66404.0
8421,"Warren, Elizabeth ",20010,NOT EMPLOYED,25.0,not employed or unknown,201905,20010.0,66404.0
8422,"Warren, Elizabeth ",20020,RETIRED,50.0,retired,201904,20020.0,34797.0
8423,"Warren, Elizabeth ",20020,RETIRED,100.0,retired,201905,20020.0,34797.0
8424,"Warren, Elizabeth ",20005,EDUCATION POLICY,50.0,business/gov,201904,20005.0,87676.0
8425,"Warren, Elizabeth ",20005,EDUCATION POLICY,100.0,business/gov,201904,20005.0,87676.0
8426,"Warren, Elizabeth ",20003,EXECUTIVE DIRECTOR,100.0,leadership,201904,20003.0,112083.0
8427,"Warren, Elizabeth ",20003,EXECUTIVE DIRECTOR,10.0,leadership,201904,20003.0,112083.0
8428,"Warren, Elizabeth ",20003,EXECUTIVE DIRECTOR,10.0,leadership,201905,20003.0,112083.0
8429,"Warren, Elizabeth ",20003,EXECUTIVE DIRECTOR,10.0,leadership,201905,20003.0,112083.0
8430,"Warren, Elizabeth ",20003,EXECUTIVE DIRECTOR,10.0,leadership,201905,20003.0,112083.0
8431,"Warren, Elizabeth ",20003,EXECUTIVE DIRECTOR,25.0,leadership,201905,20003.0,112083.0
8432,"Warren, Elizabeth ",20003,EXECUTIVE DIRECTOR,25.0,leadership,201906,20003.0,112083.0
8433,"Warren, Elizabeth ",20003,EXECUTIVE DIRECTOR,25.0,leadership,201906,20003.0,112083.0
8434,"Warren, Elizabeth ",20003,EXECUTIVE DIRECTOR,25.0,leadership,201906,20003.0,112083.0
8435,"Warren, Elizabeth ",20003,NOT EMPLOYED,100.0,not employed or unknown,201906,20003.0,112083.0
8436,"Warren, Elizabeth ",20001,LITIGATION ANALYST,25.0,business/gov,201904,20001.0,85976.0
8437,"Warren, Elizabeth ",20001,LITIGATION ANALYST,10.0,business/gov,201904,20001.0,85976.0
8438,"Warren, Elizabeth ",20001,LITIGATION ANALYST,10.0,business/gov,201904,20001.0,85976.0
8439,"Warren, Elizabeth ",20001,LITIGATION ANALYST,10.0,business/gov,201905,20001.0,85976.0
8440,"Warren, Elizabeth ",20001,LITIGATION ANALYST,50.0,business/gov,201905,20001.0,85976.0
8441,"Warren, Elizabeth ",20001,LITIGATION ANALYST,32.42,business/gov,201905,20001.0,85976.0
8442,"Warren, Elizabeth ",20001,LITIGATION ANALYST,128.27,business/gov,201905,20001.0,85976.0
8443,"Warren, Elizabeth ",20001,LITIGATION ANALYST,10.0,business/gov,201905,20001.0,85976.0
8444,"Warren, Elizabeth ",20001,LITIGATION ANALYST,15.0,business/gov,201906,20001.0,85976.0
